Index,Sentence,Caring,Boredom,Disappointment,Nervousness,Annoyance,Contempt,Sarcasm,Fear,Approval,Desire,Curiosity,Disgust,Pride,Confusion,Gratitude,Love,Amusement,Grief,Joy,Admiration,Embarrassment,Neutral,Anger,Disapproval,Relief,Surprise,Remorse,Realization,Excitement,Envy,Optimism,Sadness,text,id,clean_text,label,avg_sent_len,lexical_div,num_sents,flesch,fk_grade,polarity,subjectivity
61,"Those were his last words. Young master Dominic Von Aine, the sickly man who had the world at his feet, had pleaded with a former prostitute. Was he happy and healthy in heaven? She wouldn't know, because she was going to hell.",0.0,0.0,0.0768999999999999,0.0,0.0,0.0,0.0,0.0512999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1025999999999999,0.0,0.2308,0.0,0.0,0.0,0.1282,0.0256,0.0,0.0,0.0,0.1794999999999999,0.0,0.0,0.0,0.0,0.2051,"Those were his last words. Young master Dominic Von Aine, the sickly man who had the world at his feet, had pleaded with a former prostitute. Was he happy and healthy in heaven? She wouldn't know, because she was going to hell.",61,"those were his last words. young master dominic von aine, the sickly man who had the world at his feet, had pleaded with a former prostitute. was he happy and healthy in heaven? she wouldn't know, because she was going to hell.",Grief,12.5,0.82,4.0,83.37750000000003,4.238333333333333,0.11428571428571428,0.4706349206349206
62,"Applying her red lipstick, she stood up, walked with her luggage, placing her black hat perfectly on her head, not a millimeter wrong. She didn't allow any help carrying her luggage as she wheeled it herself down the steps. The servants lined up, all neat and perfect.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1303999999999999,0.0869999999999999,0.0,0.0,0.3043,0.0,0.0,0.0,0.0,0.0,0.0,0.0434999999999999,0.0,0.2609,0.0,0.0,0.0,0.0,0.0,0.0,0.1738999999999999,0.0,0.0,0.0,"Applying her red lipstick, she stood up, walked with her luggage, placing her black hat perfectly on her head, not a millimeter wrong. She didn't allow any help carrying her luggage as she wheeled it herself down the steps. The servants lined up, all neat and perfect.",62,"applying her red lipstick, she stood up, walked with her luggage, placing her black hat perfectly on her head, not a millimeter wrong. she didn't allow any help carrying her luggage as she wheeled it herself down the steps. the servants lined up, all neat and perfect.",Pride,18.666666666666668,0.7321428571428571,3.0,72.13333333333334,7.090212765957446,0.1962962962962963,0.6037037037037037
63,"The hangar wasn't too far away, but too far to walk. Entering the sleek black car, she drove to the castle's hangar. There weren't any jets there because they would occupy too much space. Most of the helicopters were hers. Offloading her luggage, she sat in the back seat. The pilots were on standby, and soon they were in the air.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526,0.2631999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5262999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.1579,0.0,0.0,0.0,"The hangar wasn't too far away, but too far to walk. Entering the sleek black car, she drove to the castle's hangar. There weren't any jets there because they would occupy too much space. Most of the helicopters were hers. Offloading her luggage, she sat in the back seat. The pilots were on standby, and soon they were in the air.",63,"the hangar wasn't too far away, but too far to walk. entering the sleek black car, she drove to the castle's hangar. there weren't any jets there because they would occupy too much space. most of the helicopters were hers. offloading her luggage, she sat in the back seat. the pilots were on standby, and soon they were in the air.",Neutral,12.333333333333334,0.6351351351351351,6.0,84.17812841530058,4.043852459016396,0.12222222222222223,0.5222222222222223
64,"The view of the castle was magnificent. It stretched far and wide. It was such a pity that castle came with her life. Coming back to the Von Aine mansion wasn't her intention. Not that she despised her ended marriage—no; it was seemingly worse than that. The mansion was well maintained, beautiful, yet still minimalistic. It was many times smaller than the Montante castle, but it was where she had spent the last five years.",0.0,0.0,0.1892,0.0,0.0269999999999999,0.0,0.0,0.0,0.0269999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0811,0.0,0.1350999999999999,0.0,0.1622,0.0,0.1081,0.0,0.0,0.0,0.0,0.0541,0.0,0.0,0.0,0.0,0.2162,"The view of the castle was magnificent. It stretched far and wide. It was such a pity that castle came with her life. Coming back to the Von Aine mansion wasn't her intention. Not that she despised her ended marriage—no; it was seemingly worse than that. The mansion was well maintained, beautiful, yet still minimalistic. It was many times smaller than the Montante castle, but it was where she had spent the last five years.",64,"the view of the castle was magnificent. it stretched far and wide. it was such a pity that castle came with her life. coming back to the von aine mansion wasn't her intention. not that she despised her ended marriage—no; it was seemingly worse than that. the mansion was well maintained, beautiful, yet still minimalistic. it was many times smaller than the montante castle, but it was where she had spent the last five years.",Sadness,12.428571428571429,0.632183908045977,7.0,78.64800000000001,4.9512380952381,0.13076923076923078,0.45128205128205123
65,"How did she get into marriage with Dominic? It wasn't like some typical maid-cleaning-story cliché. She came in full force and demanded marriage. He had made a deal with the Bargainer to take care of some people who were after his money. That was when she knew he wasn't as innocent as his first impression—sitting in the garden, wearing light clothes with a smile as he watched the butterflies.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1212,0.0606,0.1514999999999999,0.0,0.2121,0.0,0.1817999999999999,0.0303,0.0001,0.0,0.0,"How did she get into marriage with Dominic? It wasn't like some typical maid-cleaning-story cliché. She came in full force and demanded marriage. He had made a deal with the Bargainer to take care of some people who were after his money. That was when she knew he wasn't as innocent as his first impression—sitting in the garden, wearing light clothes with a smile as he watched the butterflies.",65,"how did she get into marriage with dominic? it wasn't like some typical maid-cleaning-story cliché. she came in full force and demanded marriage. he had made a deal with the bargainer to take care of some people who were after his money. that was when she knew he wasn't as innocent as his first impression—sitting in the garden, wearing light clothes with a smile as he watched the butterflies.",Curiosity,15.4,0.7272727272727273,5.0,72.67147826086956,6.551420289855077,0.27222222222222225,0.48055555555555557
66,"He was her contract. He knew he wouldn't live long. According to him, it was a miracle he'd lived this long. When she asked about his relatives on their wedding day—as no one came to the simple yet lavish hall except for housekeepers and his medical help—he replied:",0.0277999999999999,0.0,0.1388999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111,0.0,0.0,0.0,0.0,0.0555999999999999,0.0,0.1666999999999999,0.0,0.0,0.0,0.2222,0.0,0.0,0.0,0.0,0.0,0.0832999999999999,0.0,0.0,0.0,0.1943999999999999,"He was her contract. He knew he wouldn't live long. According to him, it was a miracle he'd lived this long. When she asked about his relatives on their wedding day—as no one came to the simple yet lavish hall except for housekeepers and his medical help—he replied:",66,"he was her contract. he knew he wouldn't live long. according to him, it was a miracle he'd lived this long. when she asked about his relatives on their wedding day—as no one came to the simple yet lavish hall except for housekeepers and his medical help—he replied:",Neutral,13.75,0.8363636363636363,4.0,78.33000000000001,5.315000000000001,0.007272727272727269,0.33142857142857146
67,"""You are my only family, dear..."" And they married. Lived for five years before his body failed him and he passed away. She fortified the mansion, hiring the best bodyguards she could lay her hands on. She could never forget the Bargainer's words.",0.1163,0.0,0.0,0.0929999999999999,0.0,0.0,0.0,0.1395,0.0,0.0,0.0,0.0,0.0,0.0,0.0233,0.2093,0.0,0.1859999999999999,0.0,0.0,0.0,0.0698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1628,"""You are my only family, dear..."" And they married. Lived for five years before his body failed him and he passed away. She fortified the mansion, hiring the best bodyguards she could lay her hands on. She could never forget the Bargainer's words.",67,"""you are my only family, dear..."" and they married. lived for five years before his body failed him and he passed away. she fortified the mansion, hiring the best bodyguards she could lay her hands on. she could never forget the bargainer's words.",Love,13.25,0.8113207547169812,4.0,80.05948837209303,4.229116279069768,0.1875,0.4625
68,"Her dusk was coming. Taking a deep breath, she caressed the framed picture in her hand. It was Dominic as a child—slightly healthier, but still paler than normal. His lifelong disease had marked him young.",0.0811,0.0,0.0269999999999999,0.1350999999999999,0.0,0.0,0.0,0.2162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0541,0.0,0.1622,0.0,0.0,0.0,0.1081,0.0,0.0,0.0,0.0,0.0269999999999999,0.0,0.0,0.0,0.0,0.1892,"Her dusk was coming. Taking a deep breath, she caressed the framed picture in her hand. It was Dominic as a child—slightly healthier, but still paler than normal. His lifelong disease had marked him young.",68,"her dusk was coming. taking a deep breath, she caressed the framed picture in her hand. it was dominic as a child—slightly healthier, but still paler than normal. his lifelong disease had marked him young.",Fear,10.25,0.8292682926829268,4.0,79.51375000000003,4.342500000000001,0.05,0.53
69,"The mansion stood in perfect order, every photo, every vase preserved as on the day he died. ""Madam."" A voice called from behind. Her black eyes drifted to the doorway. The head bodyguard stood waiting. ""Any problems?"" she asked.",0.0,0.0,0.0,0.2083,0.0,0.0,0.0,0.125,0.0,0.0,0.1666999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0832999999999999,"The mansion stood in perfect order, every photo, every vase preserved as on the day he died. ""Madam."" A voice called from behind. Her black eyes drifted to the doorway. The head bodyguard stood waiting. ""Any problems?"" she asked.",69,"the mansion stood in perfect order, every photo, every vase preserved as on the day he died. ""madam."" a voice called from behind. her black eyes drifted to the doorway. the head bodyguard stood waiting. ""any problems?"" she asked.",Neutral,7.428571428571429,0.75,7.0,73.29259615384616,5.458653846153847,0.14444444444444446,0.7111111111111111
70,"""No, ma'am. Everyone is on guard.”. ""Good."" The guard left. Alone again, she noticed how much warmer this room felt than the castle, despite its sparse furnishings.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1071,0.2142999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.1428999999999999,"""No, ma'am. Everyone is on guard.”. ""Good."" The guard left. Alone again, she noticed how much warmer this room felt than the castle, despite its sparse furnishings.",70,"""no, ma'am. everyone is on guard.”. ""good."" the guard left. alone again, she noticed how much warmer this room felt than the castle, despite its sparse furnishings.",Neutral,7.8,0.7948717948717948,5.0,81.76666666666668,4.090370370370373,0.3,0.26666666666666666
71,"The sun set faster than Bertha expected. In her study, her hands gripped the chair arms until her knuckles threatened to split. The air hung thick despite the purifier humming in the corner. Dark bruises shadowed her eyes—two nights without sleep.",0.0,0.0,0.0952,0.2142999999999999,0.0,0.0,0.0,0.2381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0238,0.0,0.0,0.0,0.1189999999999999,0.0476,0.0,0.0,0.0,0.0714,0.0,0.0,0.0001,0.0,0.1905,"The sun set faster than Bertha expected. In her study, her hands gripped the chair arms until her knuckles threatened to split. The air hung thick despite the purifier humming in the corner. Dark bruises shadowed her eyes—two nights without sleep.",71,"the sun set faster than bertha expected. in her study, her hands gripped the chair arms until her knuckles threatened to split. the air hung thick despite the purifier humming in the corner. dark bruises shadowed her eyes—two nights without sleep.",Fear,11.5,0.7608695652173914,4.0,72.62637195121953,5.675792682926829,-0.18333333333333335,0.425
72,"She shouldn't have made that deal. Should have stopped when she had everything. But she'd traded sanity for wealth, empathy for power... even her womb for this gilded cage. Now he wanted her life? Rising abruptly, she lit a cigar from her desk drawer and stalked to the window. The sun bled out, orange and pink fading to bruised purple.",0.0,0.0,0.1223999999999999,0.0611999999999999,0.0,0.0,0.0,0.1837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0408,0.0,0.0,0.0,0.0816,0.1633,0.0,0.0,0.0,0.2041,0.0,0.0,0.0,0.0,0.1428999999999999,"She shouldn't have made that deal. Should have stopped when she had everything. But she'd traded sanity for wealth, empathy for power... even her womb for this gilded cage. Now he wanted her life? Rising abruptly, she lit a cigar from her desk drawer and stalked to the window. The sun bled out, orange and pink fading to bruised purple.",72,"she shouldn't have made that deal. should have stopped when she had everything. but she'd traded sanity for wealth, empathy for power... even her womb for this gilded cage. now he wanted her life? rising abruptly, she lit a cigar from her desk drawer and stalked to the window. the sun bled out, orange and pink fading to bruised purple.",Remorse,12.0,0.75,6.0,85.33500000000004,3.486190476190476,-0.1125,0.65
73,"""Where would I be?"" she murmured, laughing bitterly as she tapped ash onto the floor. The smoke curled from her lips with her sigh. ""Doesn't matter anyway."" A voice answered from the darkness behind her.",0.0,0.0,0.0832999999999999,0.0277999999999999,0.0,0.0,0.1666999999999999,0.1388999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111,0.1943999999999999,0.0,0.0,0.0,0.0555999999999999,0.0,0.0,0.0,0.0,0.2222,"""Where would I be?"" she murmured, laughing bitterly as she tapped ash onto the floor. The smoke curled from her lips with her sigh. ""Doesn't matter anyway."" A voice answered from the darkness behind her.",73,"""where would i be?"" she murmured, laughing bitterly as she tapped ash onto the floor. the smoke curled from her lips with her sigh. ""doesn't matter anyway."" a voice answered from the darkness behind her.",Sadness,9.2,0.7608695652173914,5.0,86.12428571428575,2.985714285714284,-0.25,0.6
74,"""I'm afraid you're correct."" That sound—low, ancient, terrifyingly familiar—stopped her heart mid-beat. She turned. There. Behind the desk. The towering figure with his cane. His mask still velvet... but now the color of fresh blood.",0.0,0.0,0.0,0.1666999999999999,0.0,0.0,0.0,0.2083,0.0,0.0,0.0,0.1458,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1042,0.0832999999999999,0.0,0.0,0.1875,0.0,0.0417,0.0,0.0,0.0,0.0,"""I'm afraid you're correct."" That sound—low, ancient, terrifyingly familiar—stopped her heart mid-beat. She turned. There. Behind the desk. The towering figure with his cane. His mask still velvet... but now the color of fresh blood.",74,"""i'm afraid you're correct."" that sound—low, ancient, terrifyingly familiar—stopped her heart mid-beat. she turned. there. behind the desk. the towering figure with his cane. his mask still velvet... but now the color of fresh blood.",Fear,7.0,0.7959183673469388,7.0,75.22273809523811,4.2164285714285725,-0.425,0.7749999999999999
75,"""How did you get here?"" She stepped back, fingers digging into the window frame. His cane tapped that same dreadful rhythm from the rose garden. ""Same as always. I walked.""",0.0,0.0,0.0,0.1363999999999999,0.0681999999999999,0.0,0.0,0.2044999999999999,0.0,0.0,0.0454999999999999,0.0,0.0,0.1817999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1136,0.1590999999999999,0.0,0.0,0.0908999999999999,0.0,0.0,0.0,0.0,0.0,0.0,"""How did you get here?"" She stepped back, fingers digging into the window frame. His cane tapped that same dreadful rhythm from the rose garden. ""Same as always. I walked.""",75,"""how did you get here?"" she stepped back, fingers digging into the window frame. his cane tapped that same dreadful rhythm from the rose garden. ""same as always. i walked.""",Fear,8.0,0.825,5.0,92.06250000000001,2.2816666666666663,-0.08,0.44000000000000006
76,"""Don't feed me that nonsense."" Her voice sliced cold through the room, though the slightest tremor betrayed her. The Bargainer laughed. ""Bertha. Bertha. Bertha."" Three summons, each heavier than the last.",0.0,0.0,0.0,0.1794999999999999,0.0768999999999999,0.1282,0.0512999999999999,0.2051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1025999999999999,0.2308,0.0,0.0,0.0256,0.0,0.0,0.0,0.0,0.0,0.0,"""Don't feed me that nonsense."" Her voice sliced cold through the room, though the slightest tremor betrayed her. The Bargainer laughed. ""Bertha. Bertha. Bertha."" Three summons, each heavier than the last.",76,"""don't feed me that nonsense."" her voice sliced cold through the room, though the slightest tremor betrayed her. the bargainer laughed. ""bertha. bertha. bertha."" three summons, each heavier than the last.",Anger,6.428571428571429,0.6666666666666666,7.0,81.62036290322581,3.800241935483875,0.033333333333333326,0.4222222222222222
77,"""You knew the rules when we made our deal. Nothing comes free."" ""Then take your damned castle back. I revoke it."" She lifted her chin defiantly. The tapping ceased. Gloved fingers slid into his coat pocket, withdrawing a small, weathered book—The Ledger. Its cracked spine whispered of countless deals. He flipped slowly to a page bearing her maiden name: Bertha Onman Skodd. Her signature glared up in faded ink.",0.0,0.0,0.0811,0.0541,0.0,0.0,0.0,0.1892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1350999999999999,0.2431999999999999,0.0,0.0,0.1081,0.1622,0.0,0.0,0.0,0.0,0.0269999999999999,"""You knew the rules when we made our deal. Nothing comes free."" ""Then take your damned castle back. I revoke it."" She lifted her chin defiantly. The tapping ceased. Gloved fingers slid into his coat pocket, withdrawing a small, weathered book—The Ledger. Its cracked spine whispered of countless deals. He flipped slowly to a page bearing her maiden name: Bertha Onman Skodd. Her signature glared up in faded ink.",77,"""you knew the rules when we made our deal. nothing comes free."" ""then take your damned castle back. i revoke it."" she lifted her chin defiantly. the tapping ceased. gloved fingers slid into his coat pocket, withdrawing a small, weathered book—the ledger. its cracked spine whispered of countless deals. he flipped slowly to a page bearing her maiden name: bertha onman skodd. her signature glared up in faded ink.",Anger,8.6,0.813953488372093,10.0,82.12715217391306,3.5183913043478263,-0.030000000000000006,0.42000000000000004
78,"Beneath it, terms and conditions sprawled in meticulous crimson script—words she'd never bothered to read, the handwriting too ornate, the clauses too dense. ""You can't run from a deal, dear Bertha. That's not how the order works."" His mask gleamed wetly in the lamplight. Her nails bit into the wooden frame as her black-rimmed eyes searched for any weakness.",0.0,0.0,0.1454999999999999,0.1091,0.0,0.0,0.0,0.1817999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0727,0.1272999999999999,0.0544999999999999,0.0,0.0182,0.1635999999999999,0.0908999999999999,0.0,0.0,0.0,0.0364,"Beneath it, terms and conditions sprawled in meticulous crimson script—words she'd never bothered to read, the handwriting too ornate, the clauses too dense. ""You can't run from a deal, dear Bertha. That's not how the order works."" His mask gleamed wetly in the lamplight. Her nails bit into the wooden frame as her black-rimmed eyes searched for any weakness.",78,"beneath it, terms and conditions sprawled in meticulous crimson script—words she'd never bothered to read, the handwriting too ornate, the clauses too dense. ""you can't run from a deal, dear bertha. that's not how the order works."" his mask gleamed wetly in the lamplight. her nails bit into the wooden frame as her black-rimmed eyes searched for any weakness.",Fear,14.6,0.8082191780821918,5.0,77.27833898305086,5.412000000000003,-0.05,0.2
79,"""So this is it?"" Her voice echoed strangely in the silent study. Not a pin drop from the guards outside. Where were they? ""My fate?"" ""Predestined the moment you signed."" He closed the ledger with a snap, smoothing his coat as he tucked it away. ""Then why not state your price up front? You call yourself a merchant, but you're just a scammer.""",0.0,0.0,0.1189999999999999,0.0476,0.0,0.0,0.0,0.2142999999999999,0.0,0.0,0.0,0.0,0.0,0.1428999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714,0.1666999999999999,0.0,0.0,0.0238,0.0238,0.0,0.0,0.0,0.0,0.1905,"""So this is it?"" Her voice echoed strangely in the silent study. Not a pin drop from the guards outside. Where were they? ""My fate?"" ""Predestined the moment you signed."" He closed the ledger with a snap, smoothing his coat as he tucked it away. ""Then why not state your price up front? You call yourself a merchant, but you're just a scammer.""",79,"""so this is it?"" her voice echoed strangely in the silent study. not a pin drop from the guards outside. where were they? ""my fate?"" ""predestined the moment you signed."" he closed the ledger with a snap, smoothing his coat as he tucked it away. ""then why not state your price up front? you call yourself a merchant, but you're just a scammer.""",Fear,9.222222222222221,0.6987951807228916,9.0,95.44187500000001,1.9034722222222236,-0.037500000000000006,0.1
80,"Silence. Then—a rumble from deep in his throat. A laugh that turned her blood to ice. ""Scammer?"" His grip tightened on the cane until the leather creaked. ""I've walked this world long enough to hear every insult. But this I know: I am what I am. Every deal has terms. Every secret carries a price. You know my secret, Bertha—that I exist. And that knowledge... demands payment.""",0.0,0.0,0.0,0.1489,0.0,0.1701999999999999,0.0,0.2127,0.0,0.0,0.0,0.1277,0.0425999999999999,0.0,0.0,0.0,0.0212999999999999,0.0,0.0,0.0,0.0,0.0850999999999999,0.1915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Silence. Then—a rumble from deep in his throat. A laugh that turned her blood to ice. ""Scammer?"" His grip tightened on the cane until the leather creaked. ""I've walked this world long enough to hear every insult. But this I know: I am what I am. Every deal has terms. Every secret carries a price. You know my secret, Bertha—that I exist. And that knowledge... demands payment.""",80,"silence. then—a rumble from deep in his throat. a laugh that turned her blood to ice. ""scammer?"" his grip tightened on the cane until the leather creaked. ""i've walked this world long enough to hear every insult. but this i know: i am what i am. every deal has terms. every secret carries a price. you know my secret, bertha—that i exist. and that knowledge... demands payment.""",Fear,7.818181818181818,0.6976744186046512,11.0,88.16247097844115,2.811840796019901,-0.09166666666666667,0.4666666666666666
81,"Her hand flashed up. A silver pistol gleamed between them—the one she'd ordered for protection. The barrel wavered slightly despite her iron grip. ""One more word,"" she hissed, ""and I'll put a bullet through that mask.""",0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.2812,0.0,0.0,0.0937999999999999,0.0,0.0,0.0625,0.0,0.0,0.0,"Her hand flashed up. A silver pistol gleamed between them—the one she'd ordered for protection. The barrel wavered slightly despite her iron grip. ""One more word,"" she hissed, ""and I'll put a bullet through that mask.""",81,"her hand flashed up. a silver pistol gleamed between them—the one she'd ordered for protection. the barrel wavered slightly despite her iron grip. ""one more word,"" she hissed, ""and i'll put a bullet through that mask.""",Anger,12.0,0.7916666666666666,4.0,84.90000000000003,3.653333333333336,0.16666666666666669,0.3333333333333333
82,"The Bargainer laughed again. ""How humans cling to their worthless lives."" He stepped closer, cane thudding against the floorboards. Bertha retreated until the window frame pressed into her back. Her black eyes locked onto his advancing form. She pulled the trigger. The bullet went straight to the Bargainer's neck. Her eyes widened, her breath came in cold gasps.",0.0,0.0,0.0,0.1277,0.0,0.1701999999999999,0.0,0.2127,0.0,0.0,0.0,0.0425999999999999,0.0,0.0,0.0,0.0,0.0212999999999999,0.0,0.0,0.0,0.0,0.0850999999999999,0.1915,0.0,0.0,0.1489,0.0,0.0,0.0,0.0,0.0,0.0,"The Bargainer laughed again. ""How humans cling to their worthless lives."" He stepped closer, cane thudding against the floorboards. Bertha retreated until the window frame pressed into her back. Her black eyes locked onto his advancing form. She pulled the trigger. The bullet went straight to the Bargainer's neck. Her eyes widened, her breath came in cold gasps.",82,"the bargainer laughed again. ""how humans cling to their worthless lives."" he stepped closer, cane thudding against the floorboards. bertha retreated until the window frame pressed into her back. her black eyes locked onto his advancing form. she pulled the trigger. the bullet went straight to the bargainer's neck. her eyes widened, her breath came in cold gasps.",Fear,8.875,0.7323943661971831,8.0,81.32797413793107,3.7168103448275893,-0.11111111111111112,0.48888888888888893
83,"The terrifying truth revealed itself. No blood. No wound. The bullet flattened against his skin like a pellet, falling harmlessly to the floor. She shot many more and they all fell off, not a single one affecting him. With the last bullet, she aimed at the center of his forehead. It punched a hole through the velvet mask, lodging there.",0.0,0.0,0.14,0.08,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.04,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0599999999999999,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,"The terrifying truth revealed itself. No blood. No wound. The bullet flattened against his skin like a pellet, falling harmlessly to the floor. She shot many more and they all fell off, not a single one affecting him. With the last bullet, she aimed at the center of his forehead. It punched a hole through the velvet mask, lodging there.",83,"the terrifying truth revealed itself. no blood. no wound. the bullet flattened against his skin like a pellet, falling harmlessly to the floor. she shot many more and they all fell off, not a single one affecting him. with the last bullet, she aimed at the center of his forehead. it punched a hole through the velvet mask, lodging there.",Fear,10.142857142857142,0.7183098591549296,7.0,80.44500000000001,5.02,-0.010714285714285716,0.3968253968253969
84,"Unharmed, the tall creature plucked the bullet out and threw it to the floor. His hands moved to the back of his head. ""Ever wondered how I got my wealth? How long I've lived, what I am?"" Metallic clicks echoed from the back of his skull. To her horror, the velvet oval mask clattered to the floor. Revealing his face... Or if it could be called a face.",0.0,0.0,0.0,0.1163,0.0,0.0,0.0,0.2326,0.0,0.0,0.1395,0.1628,0.0,0.0698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0929999999999999,0.0,0.0,0.0,0.1859999999999999,0.0,0.0,0.0,0.0,0.0,0.0,"Unharmed, the tall creature plucked the bullet out and threw it to the floor. His hands moved to the back of his head. ""Ever wondered how I got my wealth? How long I've lived, what I am?"" Metallic clicks echoed from the back of his skull. To her horror, the velvet oval mask clattered to the floor. Revealing his face... Or if it could be called a face.",84,"unharmed, the tall creature plucked the bullet out and threw it to the floor. his hands moved to the back of his head. ""ever wondered how i got my wealth? how long i've lived, what i am?"" metallic clicks echoed from the back of his skull. to her horror, the velvet oval mask clattered to the floor. revealing his face... or if it could be called a face.",Fear,11.714285714285714,0.6707317073170732,7.0,96.1898529411765,1.9544117647058847,-0.016666666666666666,0.13333333333333333
85,"Bertha recoiled, eyes bulging with primal terror. Mask or no mask—it changed nothing. The face beneath was a blank, oval expanse. No eyes. No nose. No mouth. Nothing. Just scaly, corpse-pale skin stretched tight over nothingness. His voice vibrated from the void. ""Curiosity, dread... fear. This is what you feel."" A laugh scraped the air, making her shiver in disgust.",0.0,0.0,0.0,0.1228,0.0,0.0,0.0,0.2104,0.0,0.0,0.1053,0.193,0.0,0.1403999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0701999999999999,0.0,0.0,0.0,0.1579,0.0,0.0,0.0,0.0,0.0,0.0,"Bertha recoiled, eyes bulging with primal terror. Mask or no mask—it changed nothing. The face beneath was a blank, oval expanse. No eyes. No nose. No mouth. Nothing. Just scaly, corpse-pale skin stretched tight over nothingness. His voice vibrated from the void. ""Curiosity, dread... fear. This is what you feel."" A laugh scraped the air, making her shiver in disgust.",85,"bertha recoiled, eyes bulging with primal terror. mask or no mask—it changed nothing. the face beneath was a blank, oval expanse. no eyes. no nose. no mouth. nothing. just scaly, corpse-pale skin stretched tight over nothingness. his voice vibrated from the void. ""curiosity, dread... fear. this is what you feel."" a laugh scraped the air, making her shiver in disgust.",Fear,6.666666666666667,0.7125,12.0,79.69500000000004,4.272857142857141,0.01785714285714285,0.09642857142857142
86,"""How are you talking?"" Her voice was a strangled whisper. He shrugged off his coat, revealing tattered fabric revealed under this fanciness. She covered her mouth, stifling a scream. His body was a nightmare tapestry. Countless eyes, countless noses and mouths littered his torso and limbs like obscene growths. The eyes, as soulless as they were, stared at her. Disgusting her... inviting her. His limbs elongated unnaturally, thin and impossibly long.",0.0,0.0,0.0,0.1295999999999999,0.0,0.0,0.0,0.2222,0.0,0.0,0.0,0.2036999999999999,0.0,0.1481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0740999999999999,0.0555999999999999,0.0,0.0,0.1666999999999999,0.0,0.0,0.0,0.0,0.0,0.0,"""How are you talking?"" Her voice was a strangled whisper. He shrugged off his coat, revealing tattered fabric revealed under this fanciness. She covered her mouth, stifling a scream. His body was a nightmare tapestry. Countless eyes, countless noses and mouths littered his torso and limbs like obscene growths. The eyes, as soulless as they were, stared at her. Disgusting her... inviting her. His limbs elongated unnaturally, thin and impossibly long.",86,"""how are you talking?"" her voice was a strangled whisper. he shrugged off his coat, revealing tattered fabric revealed under this fanciness. she covered her mouth, stifling a scream. his body was a nightmare tapestry. countless eyes, countless noses and mouths littered his torso and limbs like obscene growths. the eyes, as soulless as they were, stared at her. disgusting her... inviting her. his limbs elongated unnaturally, thin and impossibly long.",Fear,9.88888888888889,0.6853932584269663,9.0,69.13955105633804,5.820545774647886,-0.29,0.65
